Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
116,4722.0,4722.0,7022.0,7022.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1043.0,-1043.0,577.0,577.0,70.3190747052459,70.3190747052459,-10.43,-10.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
117,4752.0,4752.0,7078.0,7078.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1099.0,-1099.0,577.0,577.0,70.3190747052459,70.3190747052459,-10.99,-10.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
118,4782.0,4782.0,7134.0,7134.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1155.0,-1155.0,577.0,577.0,70.3190747052459,70.3190747052459,-11.55,-11.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
119,4812.0,4812.0,7190.0,7190.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1211.0,-1211.0,577.0,577.0,70.3190747052459,70.3190747052459,-12.11,-12.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
120,4842.0,4842.0,7246.0,7246.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1267.0,-1267.0,577.0,577.0,70.3190747052459,70.3190747052459,-12.67,-12.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
121,4872.0,4872.0,7302.0,7302.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1323.0,-1323.0,577.0,577.0,70.3190747052459,70.3190747052459,-13.23,-13.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
122,4902.0,4902.0,7358.0,7358.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1379.0,-1379.0,577.0,577.0,70.3190747052459,70.3190747052459,-13.79,-13.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
123,4932.0,4932.0,7414.0,7414.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1435.0,-1435.0,577.0,577.0,70.3190747052459,70.3190747052459,-14.35,-14.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
124,4962.0,4962.0,7470.0,7470.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1491.0,-1491.0,577.0,577.0,70.3190747052459,70.3190747052459,-14.91,-14.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
125,4992.0,4992.0,7526.0,7526.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1547.0,-1547.0,577.0,577.0,70.3190747052459,70.3190747052459,-15.47,-15.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
126,5022.0,5022.0,7582.0,7582.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1603.0,-1603.0,577.0,577.0,70.3190747052459,70.3190747052459,-16.03,-16.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
127,5052.0,5052.0,7638.0,7638.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1659.0,-1659.0,577.0,577.0,70.3190747052459,70.3190747052459,-16.59,-16.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
128,5082.0,5082.0,7694.0,7694.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1715.0,-1715.0,577.0,577.0,70.3190747052459,70.3190747052459,-17.15,-17.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
129,5112.0,5112.0,7750.0,7750.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1771.0,-1771.0,577.0,577.0,70.3190747052459,70.3190747052459,-17.71,-17.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
130,5142.0,5142.0,7806.0,7806.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1827.0,-1827.0,577.0,577.0,70.3190747052459,70.3190747052459,-18.27,-18.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
131,5172.0,5172.0,7862.0,7862.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1883.0,-1883.0,577.0,577.0,70.3190747052459,70.3190747052459,-18.83,-18.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
132,5202.0,5202.0,7918.0,7918.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1939.0,-1939.0,577.0,577.0,70.3190747052459,70.3190747052459,-19.39,-19.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
133,5232.0,5232.0,7974.0,7974.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-1995.0,-1995.0,577.0,577.0,70.3190747052459,70.3190747052459,-19.95,-19.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
134,5262.0,5262.0,8030.0,8030.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2051.0,-2051.0,577.0,577.0,70.3190747052459,70.3190747052459,-20.51,-20.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
135,5292.0,5292.0,8086.0,8086.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2107.0,-2107.0,577.0,577.0,70.3190747052459,70.3190747052459,-21.07,-21.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
136,5322.0,5322.0,8142.0,8142.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2163.0,-2163.0,577.0,577.0,70.3190747052459,70.3190747052459,-21.63,-21.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
137,5352.0,5352.0,8198.0,8198.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2219.0,-2219.0,577.0,577.0,70.3190747052459,70.3190747052459,-22.19,-22.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
138,5382.0,5382.0,8254.0,8254.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2275.0,-2275.0,577.0,577.0,70.3190747052459,70.3190747052459,-22.75,-22.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
139,5412.0,5412.0,8310.0,8310.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2331.0,-2331.0,577.0,577.0,70.3190747052459,70.3190747052459,-23.31,-23.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
140,5442.0,5442.0,8366.0,8366.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2387.0,-2387.0,577.0,577.0,70.3190747052459,70.3190747052459,-23.87,-23.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
141,5472.0,5472.0,8422.0,8422.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2443.0,-2443.0,577.0,577.0,70.3190747052459,70.3190747052459,-24.43,-24.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
142,5502.0,5502.0,8478.0,8478.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2499.0,-2499.0,577.0,577.0,70.3190747052459,70.3190747052459,-24.99,-24.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
143,5532.0,5532.0,8534.0,8534.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2555.0,-2555.0,577.0,577.0,70.3190747052459,70.3190747052459,-25.55,-25.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
144,5562.0,5562.0,8590.0,8590.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2611.0,-2611.0,577.0,577.0,70.3190747052459,70.3190747052459,-26.11,-26.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
145,5592.0,5592.0,8646.0,8646.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2667.0,-2667.0,577.0,577.0,70.3190747052459,70.3190747052459,-26.67,-26.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
146,5622.0,5622.0,8702.0,8702.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2723.0,-2723.0,577.0,577.0,70.3190747052459,70.3190747052459,-27.23,-27.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
147,5652.0,5652.0,8758.0,8758.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2779.0,-2779.0,577.0,577.0,70.3190747052459,70.3190747052459,-27.79,-27.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
148,5682.0,5682.0,8814.0,8814.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2835.0,-2835.0,577.0,577.0,70.3190747052459,70.3190747052459,-28.35,-28.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
149,5712.0,5712.0,8870.0,8870.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2891.0,-2891.0,577.0,577.0,70.3190747052459,70.3190747052459,-28.91,-28.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
150,5742.0,5742.0,8926.0,8926.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-2947.0,-2947.0,577.0,577.0,70.3190747052459,70.3190747052459,-29.47,-29.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
151,5772.0,5772.0,8982.0,8982.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3003.0,-3003.0,577.0,577.0,70.3190747052459,70.3190747052459,-30.03,-30.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
152,5802.0,5802.0,9038.0,9038.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3059.0,-3059.0,577.0,577.0,70.3190747052459,70.3190747052459,-30.59,-30.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
153,5832.0,5832.0,9094.0,9094.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3115.0,-3115.0,577.0,577.0,70.3190747052459,70.3190747052459,-31.15,-31.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
154,5862.0,5862.0,9150.0,9150.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3171.0,-3171.0,577.0,577.0,70.3190747052459,70.3190747052459,-31.71,-31.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
155,5892.0,5892.0,9206.0,9206.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3227.0,-3227.0,577.0,577.0,70.3190747052459,70.3190747052459,-32.27,-32.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
156,5922.0,5922.0,9262.0,9262.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3283.0,-3283.0,577.0,577.0,70.3190747052459,70.3190747052459,-32.83,-32.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
157,5952.0,5952.0,9318.0,9318.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3339.0,-3339.0,577.0,577.0,70.3190747052459,70.3190747052459,-33.39,-33.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
158,5982.0,5982.0,9374.0,9374.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3395.0,-3395.0,577.0,577.0,70.3190747052459,70.3190747052459,-33.95,-33.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
159,6012.0,6012.0,9430.0,9430.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3451.0,-3451.0,577.0,577.0,70.3190747052459,70.3190747052459,-34.51,-34.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
160,6042.0,6042.0,9486.0,9486.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3507.0,-3507.0,577.0,577.0,70.3190747052459,70.3190747052459,-35.07,-35.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
161,6072.0,6072.0,9542.0,9542.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3563.0,-3563.0,577.0,577.0,70.3190747052459,70.3190747052459,-35.63,-35.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
162,6102.0,6102.0,9598.0,9598.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3619.0,-3619.0,577.0,577.0,70.3190747052459,70.3190747052459,-36.19,-36.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
163,6132.0,6132.0,9654.0,9654.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3675.0,-3675.0,577.0,577.0,70.3190747052459,70.3190747052459,-36.75,-36.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
164,6162.0,6162.0,9710.0,9710.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3731.0,-3731.0,577.0,577.0,70.3190747052459,70.3190747052459,-37.31,-37.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
165,6192.0,6192.0,9766.0,9766.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3787.0,-3787.0,577.0,577.0,70.3190747052459,70.3190747052459,-37.87,-37.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
166,6222.0,6222.0,9822.0,9822.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3843.0,-3843.0,577.0,577.0,70.3190747052459,70.3190747052459,-38.43,-38.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
167,6252.0,6252.0,9878.0,9878.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3899.0,-3899.0,577.0,577.0,70.3190747052459,70.3190747052459,-38.99,-38.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
168,6282.0,6282.0,9934.0,9934.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-3955.0,-3955.0,577.0,577.0,70.3190747052459,70.3190747052459,-39.55,-39.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
169,6312.0,6312.0,9990.0,9990.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4011.0,-4011.0,577.0,577.0,70.3190747052459,70.3190747052459,-40.11,-40.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
170,6342.0,6342.0,10046.0,10046.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4067.0,-4067.0,577.0,577.0,70.3190747052459,70.3190747052459,-40.67,-40.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
171,6372.0,6372.0,10102.0,10102.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4123.0,-4123.0,577.0,577.0,70.3190747052459,70.3190747052459,-41.23,-41.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
172,6402.0,6402.0,10158.0,10158.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4179.0,-4179.0,577.0,577.0,70.3190747052459,70.3190747052459,-41.79,-41.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
173,6432.0,6432.0,10214.0,10214.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4235.0,-4235.0,577.0,577.0,70.3190747052459,70.3190747052459,-42.35,-42.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
