Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
230,7076.0,7076.0,11056.0,11056.0,1333.0,1333.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-4050.0,-4050.0,104.0,104.0,67.53596418858928,67.53596418858928,-40.5,-40.5,0.0,0.0,70.06,70.06,9.454545454545455,9.454545454545455
231,7076.0,7076.0,11066.0,11066.0,1333.0,1333.0,10.0,10.0,64.0,64.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,-4061.0,-4061.0,92.0,92.0,67.53596418858928,67.53596418858928,-40.61,-40.61,0.0,0.0,70.05,70.05,9.2,9.2
232,7076.0,7076.0,11076.0,11076.0,1333.0,1333.0,10.0,10.0,64.0,64.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,-4071.0,-4071.0,92.0,92.0,67.53596418858928,67.53596418858928,-40.71,-40.71,0.0,0.0,70.05,70.05,9.2,9.2
233,7076.0,7076.0,11086.0,11086.0,1333.0,1333.0,10.0,10.0,64.0,64.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,-4081.0,-4081.0,93.0,93.0,67.53596418858928,67.53596418858928,-40.81,-40.81,0.0,0.0,70.05,70.05,9.3,9.3
234,7076.0,7076.0,11095.0,11095.0,1333.0,1333.0,9.0,9.0,64.0,64.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,-4091.0,-4091.0,82.0,82.0,67.53596418858928,67.53596418858928,-40.91,-40.91,0.0,0.0,70.04,70.04,9.11111111111111,9.11111111111111
235,7076.0,7076.0,11104.0,11104.0,1333.0,1333.0,9.0,9.0,64.0,64.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,-4100.0,-4100.0,82.0,82.0,67.53596418858928,67.53596418858928,-41.0,-41.0,0.0,0.0,70.04,70.04,9.11111111111111,9.11111111111111
236,7076.0,7076.0,11112.0,11112.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4109.0,-4109.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.09,-41.09,0.0,0.0,70.03,70.03,8.875,8.875
237,7076.0,7076.0,11120.0,11120.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4117.0,-4117.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.17,-41.17,0.0,0.0,70.03,70.03,8.875,8.875
238,7076.0,7076.0,11128.0,11128.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4125.0,-4125.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.25,-41.25,0.0,0.0,70.03,70.03,8.875,8.875
239,7076.0,7076.0,11136.0,11136.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4133.0,-4133.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.33,-41.33,0.0,0.0,70.03,70.03,8.875,8.875
240,7076.0,7076.0,11144.0,11144.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4141.0,-4141.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.41,-41.41,0.0,0.0,70.03,70.03,8.875,8.875
241,7076.0,7076.0,11152.0,11152.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4149.0,-4149.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.49,-41.49,0.0,0.0,70.03,70.03,8.875,8.875
242,7076.0,7076.0,11160.0,11160.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4157.0,-4157.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.57,-41.57,0.0,0.0,70.03,70.03,8.875,8.875
243,7076.0,7076.0,11168.0,11168.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4165.0,-4165.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.65,-41.65,0.0,0.0,70.03,70.03,8.875,8.875
244,7076.0,7076.0,11176.0,11176.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4173.0,-4173.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.73,-41.73,0.0,0.0,70.03,70.03,8.875,8.875
245,7076.0,7076.0,11184.0,11184.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4181.0,-4181.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.81,-41.81,0.0,0.0,70.03,70.03,8.875,8.875
246,7076.0,7076.0,11192.0,11192.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4189.0,-4189.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.89,-41.89,0.0,0.0,70.03,70.03,8.875,8.875
247,7076.0,7076.0,11200.0,11200.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4197.0,-4197.0,71.0,71.0,67.53596418858928,67.53596418858928,-41.97,-41.97,0.0,0.0,70.03,70.03,8.875,8.875
248,7076.0,7076.0,11208.0,11208.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4205.0,-4205.0,71.0,71.0,67.53596418858928,67.53596418858928,-42.05,-42.05,0.0,0.0,70.03,70.03,8.875,8.875
249,7076.0,7076.0,11216.0,11216.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4213.0,-4213.0,71.0,71.0,67.53596418858928,67.53596418858928,-42.13,-42.13,0.0,0.0,70.03,70.03,8.875,8.875
250,7076.0,7076.0,11224.0,11224.0,1333.0,1333.0,8.0,8.0,64.0,64.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-4221.0,-4221.0,71.0,71.0,67.53596418858928,67.53596418858928,-42.21,-42.21,0.0,0.0,70.03,70.03,8.875,8.875
